collision_id,vehicle_id,person_id,year,month,day,hour,day_of_week,crash_time,zip_code,latitude,longitude,num_injured,num_killed,num_casualty,vehicle_type,vehicle_year,driver_license_status,driver_license_jurisdiction,person_type,person_role,person_age,person_sex,person_eje,person_safe_equip
4381893,19825218,11542867,2021,1,5,17,星期二,17:10:00,10032,40.84123,-73.940155,0,0,0,Ambulance,2007,Licensed,NY,Occupant,Driver,23,M,Not Ejected,NA
4381999,19826217,11544615,2021,1,5,18,星期二,18:55:00,10039,40.82376,-73.94126,0,0,0,Station Wagon/Sport Utility Vehicle,2020,NA,NA,Occupant,Driver,38,M,Not Ejected,Lap Belt
4381999,19826216,11544614,2021,1,5,18,星期二,18:55:00,10039,40.82376,-73.94126,0,0,0,Sedan,2017,Licensed,PA,Occupant,Driver,58,M,Not Ejected,Lap Belt
4381841,19824649,11541881,2021,1,6,6,星期三,06:00:00,10036,40.760387,-73.98933,1,0,1,Station Wagon/Sport Utility Vehicle,2009,Licensed,NY,Occupant,Driver,36,M,Not Ejected,Lap Belt & Harness
4381841,19824648,11541879,2021,1,6,6,星期三,06:00:00,10036,40.760387,-73.98933,1,0,1,Sedan,2015,Licensed,NJ,Occupant,Driver,52,M,Not Ejected,Lap Belt & Harness
4381963,19825184,11542809,2021,1,6,6,星期三,06:50:00,10026,40.803104,-73.95825,0,0,0,Sedan,2010,Licensed,NY,Occupant,Driver,61,M,Not Ejected,Lap Belt & Harness
4382106,NA,11604410,2021,1,6,7,星期三,07:00:00,10023,40.776016,-73.98724,1,0,1,NA,NA,NA,NA,Pedestrian,Pedestrian,29,F,NA,NA
4382106,19861650,11604409,2021,1,6,7,星期三,07:00:00,10023,40.776016,-73.98724,1,0,1,Station Wagon/Sport Utility Vehicle,2014,Licensed,NY,Occupant,Driver,54,M,Not Ejected,Lap Belt & Harness
4382148,19825709,11543746,2021,1,6,8,星期三,08:32:00,10002,40.718143,-73.993835,0,0,0,Bike,NA,Licensed,VA,Bicyclist,Driver,42,M,Not Ejected,Helmet Only (In-Line Skater/Bicyclist)
4382148,19825708,11543745,2021,1,6,8,星期三,08:32:00,10002,40.718143,-73.993835,0,0,0,Station Wagon/Sport Utility Vehicle,2008,Licensed,NY,Occupant,Driver,61,F,Not Ejected,Lap Belt & Harness
4382149,NA,NA,2021,1,6,8,星期三,08:30:00,10075,40.771656,-73.95319,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4381894,19825174,11542786,2021,1,6,9,星期三,09:00:00,10001,40.7533,-73.99402,0,0,0,Van,2011,Licensed,NY,Occupant,Driver,45,M,Not Ejected,Lap Belt
4381894,19825175,11542788,2021,1,6,9,星期三,09:00:00,10001,40.7533,-73.99402,0,0,0,Flat Bed,2006,Licensed,NY,Occupant,Driver,60,M,Not Ejected,Lap Belt
4381919,19825205,11542845,2021,1,6,9,星期三,09:23:00,10007,40.713253,-74.00926,0,0,0,Box Truck,2013,Licensed,PA,Occupant,Driver,53,M,Not Ejected,None
4381920,19825193,11542824,2021,1,6,10,星期三,10:00:00,10038,40.70966,-74.00484,0,0,0,Box Truck,2018,Licensed,NJ,Occupant,Driver,50,M,Not Ejected,Lap Belt & Harness
4382187,19825698,11543725,2021,1,6,11,星期三,11:35:00,10011,40.73656,-74.0011,0,0,0,Ambulance,2015,Licensed,NY,Occupant,Passenger,27,M,Not Ejected,Lap Belt
4382187,19825698,11543724,2021,1,6,11,星期三,11:35:00,10011,40.73656,-74.0011,0,0,0,Ambulance,2015,Licensed,NY,Occupant,Driver,28,M,Not Ejected,Lap Belt
4382078,19825228,11542886,2021,1,6,11,星期三,11:30:00,10019,40.769527,-73.98952,0,0,0,Sedan,2018,Licensed,NY,Occupant,Driver,71,M,Not Ejected,Lap Belt & Harness
4382078,19825228,11542887,2021,1,6,11,星期三,11:30:00,10019,40.769527,-73.98952,0,0,0,Sedan,2018,Licensed,NY,Occupant,Passenger,69,F,Not Ejected,Lap Belt & Harness
4382765,19827000,11545974,2021,1,6,12,星期三,12:45:00,10003,40.735878,-73.9874,0,0,0,Sedan,2018,Licensed,NY,Occupant,Passenger,54,M,Not Ejected,Lap Belt & Harness
4382765,19827000,11545973,2021,1,6,12,星期三,12:45:00,10003,40.735878,-73.9874,0,0,0,Sedan,2018,Licensed,NY,Occupant,Driver,54,F,Not Ejected,Lap Belt & Harness
4382806,19827007,11545985,2021,1,6,12,星期三,12:50:00,10027,40.817543,-73.95694,2,0,2,Sedan,2019,Licensed,NY,Occupant,Driver,33,M,Not Ejected,Lap Belt & Harness
4382806,19827007,11545983,2021,1,6,12,星期三,12:50:00,10027,40.817543,-73.95694,2,0,2,Sedan,2019,Licensed,NY,Occupant,Passenger,20,M,Not Ejected,None
4382806,19827007,11545982,2021,1,6,12,星期三,12:50:00,10027,40.817543,-73.95694,2,0,2,Sedan,2019,Licensed,NY,Occupant,Passenger,20,M,Not Ejected,None
4382806,19827006,11545981,2021,1,6,12,星期三,12:50:00,10027,40.817543,-73.95694,2,0,2,Sedan,2014,Licensed,NY,Occupant,Driver,32,M,Not Ejected,Lap Belt & Harness
4381946,19825216,11542863,2021,1,6,12,星期三,12:01:00,10019,40.76735,-73.98436,0,0,0,Sedan,2019,Licensed,NY,Occupant,Driver,35,M,Not Ejected,Lap Belt & Harness
4381946,19825215,11542861,2021,1,6,12,星期三,12:01:00,10019,40.76735,-73.98436,0,0,0,Dump,2020,Licensed,NY,Occupant,Driver,30,M,Not Ejected,Lap Belt & Harness
4382156,19825748,11543804,2021,1,6,13,星期三,13:30:00,10031,40.827343,-73.94279,0,0,0,Sedan,2012,Unlicensed,NA,Occupant,Driver,22,M,Not Ejected,NA
4382268,19825704,11543737,2021,1,6,14,星期三,14:50:00,10002,40.711594,-73.98979,0,0,0,Station Wagon/Sport Utility Vehicle,2013,Licensed,NY,Occupant,Driver,23,M,Not Ejected,Lap Belt & Harness
4382019,NA,11542866,2021,1,6,15,星期三,15:53:00,10027,40.8109,-73.95294,0,0,0,NA,NA,NA,NA,Pedestrian,Pedestrian,53,F,NA,NA
4382273,19825711,11543750,2021,1,6,15,星期三,15:31:00,10002,40.71421,-73.98079,1,0,1,Bike,NA,Licensed,NY,Bicyclist,Driver,33,M,Partially Ejected,None
4382273,19825710,11543749,2021,1,6,15,星期三,15:31:00,10002,40.71421,-73.98079,1,0,1,Station Wagon/Sport Utility Vehicle,2017,Licensed,NY,Occupant,Passenger,7,M,Not Ejected,Lap Belt & Harness
4382273,19825710,11543748,2021,1,6,15,星期三,15:31:00,10002,40.71421,-73.98079,1,0,1,Station Wagon/Sport Utility Vehicle,2017,Licensed,NY,Occupant,Driver,47,F,Not Ejected,Lap Belt & Harness
4382171,19825735,11543787,2021,1,6,19,星期三,19:30:00,10039,40.82798,-73.936554,0,0,0,Sedan,2013,Licensed,NY,Occupant,Driver,52,M,Not Ejected,None
4382171,19825736,11543789,2021,1,6,19,星期三,19:30:00,10039,40.82798,-73.936554,0,0,0,Sedan,2014,Licensed,NY,Occupant,Driver,45,M,Not Ejected,None
4382134,19825732,11543782,2021,1,6,19,星期三,19:35:00,10018,40.759083,-73.99589,0,0,0,Station Wagon/Sport Utility Vehicle,2014,Licensed,NJ,Occupant,Passenger,53,M,Not Ejected,Lap Belt
4382134,19825731,11543781,2021,1,6,19,星期三,19:35:00,10018,40.759083,-73.99589,0,0,0,Station Wagon/Sport Utility Vehicle,2008,Licensed,NY,Occupant,Driver,32,M,Not Ejected,Lap Belt
4382134,19825732,11543784,2021,1,6,19,星期三,19:35:00,10018,40.759083,-73.99589,0,0,0,Station Wagon/Sport Utility Vehicle,2014,Licensed,NJ,Occupant,Driver,50,M,Not Ejected,Lap Belt
4383171,19827786,11547375,2021,1,6,22,星期三,22:40:00,10033,40.846237,-73.932556,0,0,0,Tractor Truck Diesel,2005,Licensed,VA,Occupant,Driver,53,M,Not Ejected,Lap Belt & Harness
4382189,19825824,11543925,2021,1,7,5,星期四,05:58:00,10035,40.80641,-73.94227,0,0,0,Tractor Truck Diesel,2017,Licensed,NY,Occupant,Driver,47,M,Not Ejected,NA
4382189,19825823,11543923,2021,1,7,5,星期四,05:58:00,10035,40.80641,-73.94227,0,0,0,Dump,2013,Licensed,NY,Occupant,Driver,49,M,Not Ejected,NA
4385034,NA,11563808,2021,1,7,5,星期四,05:40:00,10018,40.754745,-73.9879,1,0,1,NA,NA,NA,NA,Pedestrian,Pedestrian,20,M,NA,NA
4382329,19825793,11543880,2021,1,7,9,星期四,09:55:00,10032,40.83686,-73.93794,0,0,0,Box Truck,2007,Licensed,NY,Occupant,Driver,48,M,Not Ejected,Lap Belt
4382641,19826624,11545312,2021,1,7,9,星期四,09:30:00,10038,40.711876,-73.99868,0,0,0,Sedan,2019,Licensed,NY,Occupant,Driver,34,M,Not Ejected,NA
4382165,19825729,11543777,2021,1,7,9,星期四,09:15:00,10013,40.71774,-74.00416,0,0,0,Sedan,2015,Licensed,NY,Occupant,Driver,37,F,Not Ejected,Lap Belt & Harness
4382165,19825730,11543779,2021,1,7,9,星期四,09:15:00,10013,40.71774,-74.00416,0,0,0,Van,2017,Licensed,NY,Occupant,Driver,54,M,Not Ejected,Lap Belt & Harness
4382207,19825760,11543827,2021,1,7,9,星期四,09:28:00,10007,40.71604,-74.010414,1,0,1,Sedan,2017,Licensed,NY,Occupant,Driver,33,M,Not Ejected,NA
4382207,19825761,11543829,2021,1,7,9,星期四,09:28:00,10007,40.71604,-74.010414,1,0,1,Station Wagon/Sport Utility Vehicle,2014,Licensed,NY,Occupant,Driver,24,M,Not Ejected,NA
4382208,19825762,11543831,2021,1,7,10,星期四,10:43:00,10022,40.753933,-73.964355,0,0,0,Station Wagon/Sport Utility Vehicle,2016,Licensed,NY,Occupant,Driver,60,F,Not Ejected,Lap Belt & Harness
4382169,19865286,11610696,2021,1,7,10,星期四,10:44:00,10019,NA,NA,1,0,1,Station Wagon/Sport Utility Vehicle,2020,Licensed,NY,Occupant,Driver,30,F,Not Ejected,Lap Belt & Harness
4382169,19865287,11610698,2021,1,7,10,星期四,10:44:00,10019,NA,NA,1,0,1,Sedan,2019,Licensed,NY,Occupant,Driver,20,M,Not Ejected,Lap Belt & Harness
4382172,19825744,11543797,2021,1,7,11,星期四,11:20:00,10004,40.7035,-74.00998,0,0,0,PK,2004,Licensed,VT,Occupant,Driver,36,M,Not Ejected,Lap Belt & Harness
4382685,20137718,12079443,2021,1,7,11,星期四,11:50:00,10003,40.729107,-73.99023,0,0,0,Station Wagon/Sport Utility Vehicle,2017,Licensed,NY,Occupant,Driver,63,M,Not Ejected,NA
4382874,19827049,11546079,2021,1,7,12,星期四,12:30:00,10033,40.850166,-73.93576,0,0,0,Station Wagon/Sport Utility Vehicle,2015,Licensed,NY,Occupant,Driver,27,F,Not Ejected,NA
4382874,19827047,11546077,2021,1,7,12,星期四,12:30:00,10033,40.850166,-73.93576,0,0,0,Ambulance,2017,NA,NA,Occupant,Driver,43,M,Not Ejected,NA
4382874,19827047,11546082,2021,1,7,12,星期四,12:30:00,10033,40.850166,-73.93576,0,0,0,Ambulance,2017,NA,NA,Occupant,Passenger,25,M,Not Ejected,NA
4382874,19827048,11546081,2021,1,7,12,星期四,12:30:00,10033,40.850166,-73.93576,0,0,0,Sedan,2014,Licensed,NA,Occupant,Driver,39,M,Not Ejected,NA
4382763,19827010,11545990,2021,1,7,12,星期四,12:05:00,10010,40.740616,-73.98741,0,0,0,Sedan,2016,Licensed,NY,Occupant,Driver,25,F,Not Ejected,None
4382763,19827010,11545991,2021,1,7,12,星期四,12:05:00,10010,40.740616,-73.98741,0,0,0,Sedan,2016,Licensed,NY,Occupant,Passenger,22,M,Not Ejected,Lap Belt & Harness
4382763,19827010,11545992,2021,1,7,12,星期四,12:05:00,10010,40.740616,-73.98741,0,0,0,Sedan,2016,Licensed,NY,Occupant,Passenger,22,F,Not Ejected,Lap Belt & Harness
4382213,19831582,11553937,2021,1,7,13,星期四,13:01:00,10065,40.76211,-73.96016,1,0,1,Station Wagon/Sport Utility Vehicle,2020,Licensed,NY,Occupant,Driver,57,M,Not Ejected,NA
4382213,19831583,11553938,2021,1,7,13,星期四,13:01:00,10065,40.76211,-73.96016,1,0,1,Bike,NA,NA,NA,Bicyclist,Driver,27,M,Ejected,Helmet (Motorcycle Only)
4382371,NA,11544606,2021,1,7,13,星期四,13:14:00,10001,40.74626,-73.98911,0,0,0,NA,NA,NA,NA,Pedestrian,Pedestrian,32,M,NA,NA
4382371,19826213,11544605,2021,1,7,13,星期四,13:14:00,10001,40.74626,-73.98911,0,0,0,Station Wagon/Sport Utility Vehicle,2021,Licensed,NY,Occupant,Driver,62,M,Not Ejected,Lap Belt
4383303,NA,NA,2021,1,7,15,星期四,15:00:00,10032,40.83416,-73.93925,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4382365,19826211,11544603,2021,1,7,15,星期四,15:17:00,10002,40.70999,-73.99056,0,0,0,Station Wagon/Sport Utility Vehicle,2021,Licensed,NY,Occupant,Driver,45,M,Not Ejected,Lap Belt & Harness
4382288,19825964,11544178,2021,1,7,16,星期四,16:05:00,10065,40.76614,-73.97166,0,0,0,Sedan,2019,Licensed,NY,Occupant,Driver,61,F,Not Ejected,NA
4382288,19825965,11544180,2021,1,7,16,星期四,16:05:00,10065,40.76614,-73.97166,0,0,0,Station Wagon/Sport Utility Vehicle,2005,Licensed,NA,Occupant,Driver,44,M,Not Ejected,NA
4383060,NA,NA,2021,1,7,17,星期四,17:10:00,10035,40.800365,-73.93827,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4383214,NA,11547374,2021,1,7,18,星期四,18:20:00,10037,40.820435,-73.93624,1,0,1,NA,NA,NA,NA,Pedestrian,Pedestrian,51,M,NA,NA
4383583,19828997,11549511,2021,1,7,20,星期四,20:55:00,10065,40.760857,-73.961075,0,0,0,Bike,NA,NA,NA,Bicyclist,Driver,27,M,Not Ejected,None
4382266,19826214,11544610,2021,1,7,20,星期四,20:53:00,10026,40.805218000000004,-73.955185,0,0,0,Station Wagon/Sport Utility Vehicle,2017,Licensed,NY,Occupant,Passenger,29,F,Not Ejected,Lap Belt & Harness
4382266,19826214,11544608,2021,1,7,20,星期四,20:53:00,10026,40.805218000000004,-73.955185,0,0,0,Station Wagon/Sport Utility Vehicle,2017,Licensed,NY,Occupant,Driver,29,F,Not Ejected,Lap Belt & Harness
4383503,19828410,11548451,2021,1,7,20,星期四,20:03:00,10065,40.76185,-73.96149,0,0,0,Sedan,2010,Licensed,NJ,Occupant,Driver,44,M,Not Ejected,NA
4383503,19828409,11548450,2021,1,7,20,星期四,20:03:00,10065,40.76185,-73.96149,0,0,0,Station Wagon/Sport Utility Vehicle,2017,Licensed,NY,Occupant,Driver,27,F,Not Ejected,NA
4382851,19827064,11546111,2021,1,7,21,星期四,21:16:00,10034,40.86131,-73.92124,1,0,1,Station Wagon/Sport Utility Vehicle,2011,Licensed,NY,Occupant,Driver,37,M,Not Ejected,NA
4382851,19827065,11546112,2021,1,7,21,星期四,21:16:00,10034,40.86131,-73.92124,1,0,1,Bike,NA,NA,NA,Bicyclist,Driver,37,M,Not Ejected,None
4385075,19832245,11555020,2021,1,8,0,星期五,00:00:00,10018,40.756477,-73.99201,0,0,0,Bus,2020,Licensed,NY,Occupant,Driver,58,M,Not Ejected,Lap Belt & Harness
4382272,19826241,11544649,2021,1,8,2,星期五,02:27:00,10030,40.81901,-73.9388,0,0,0,Station Wagon/Sport Utility Vehicle,2018,Licensed,NY,Occupant,Driver,32,M,Not Ejected,Lap Belt
4382366,19826219,11544617,2021,1,8,7,星期五,07:15:00,10002,40.71863,-73.988495,0,0,0,Taxi,2018,Licensed,NY,Occupant,Driver,60,M,Not Ejected,NA
4382515,19826244,11544654,2021,1,8,8,星期五,08:45:00,10019,40.76834,-73.98911,0,0,0,Van,2018,Licensed,NY,Occupant,Driver,36,M,Not Ejected,Lap Belt & Harness
4382515,19826243,11544652,2021,1,8,8,星期五,08:45:00,10019,40.76834,-73.98911,0,0,0,Van,2018,Licensed,NY,Occupant,Driver,66,M,Not Ejected,Lap Belt & Harness
4383568,19829463,11550367,2021,1,8,9,星期五,09:42:00,10003,40.73602,-73.98228,1,0,1,Station Wagon/Sport Utility Vehicle,2017,Licensed,NY,Occupant,Driver,50,F,Not Ejected,Lap Belt & Harness
4383568,19829463,11550370,2021,1,8,9,星期五,09:42:00,10003,40.73602,-73.98228,1,0,1,Station Wagon/Sport Utility Vehicle,2017,Licensed,NY,Occupant,Passenger,45,F,Not Ejected,Lap Belt & Harness
4383568,19829464,11550369,2021,1,8,9,星期五,09:42:00,10003,40.73602,-73.98228,1,0,1,Sedan,2019,Licensed,NY,Occupant,Driver,24,M,Not Ejected,Lap Belt & Harness
4382354,19826239,11544647,2021,1,8,9,星期五,09:30:00,10017,40.748177,-73.96835,0,0,0,Sedan,2015,Licensed,NY,Occupant,Driver,30,F,Not Ejected,NA
4382844,NA,NA,2021,1,8,10,星期五,10:30:00,10018,40.75454,-73.993164,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4382516,19826248,11544662,2021,1,8,11,星期五,11:10:00,10036,40.75583,-73.98048,0,0,0,Sedan,2017,Licensed,NY,Occupant,Driver,39,F,Not Ejected,Lap Belt
4382516,19826247,11544660,2021,1,8,11,星期五,11:10:00,10036,40.75583,-73.98048,0,0,0,NA,2015,Licensed,NY,Occupant,Driver,46,M,Not Ejected,Lap Belt
4382517,19826252,11544668,2021,1,8,11,星期五,11:00:00,10019,40.766376,-73.98205,0,0,0,Pick-up Truck,1994,Licensed,NY,Occupant,Driver,40,M,Not Ejected,Lap Belt & Harness
4382517,19826251,11544666,2021,1,8,11,星期五,11:00:00,10019,40.766376,-73.98205,0,0,0,Sedan,2014,Licensed,NY,Occupant,Driver,38,M,Not Ejected,Lap Belt & Harness
4383391,19828273,11548216,2021,1,8,11,星期五,11:00:00,10011,40.74749,-74.00169,0,0,0,Sedan,2007,Licensed,NY,Occupant,Driver,48,M,Not Ejected,None
4382870,19827094,11546155,2021,1,8,11,星期五,11:00:00,10032,40.838078,-73.93624,0,0,0,Sedan,2015,Licensed,NY,Occupant,Driver,39,M,Not Ejected,None
4382739,NA,NA,2021,1,8,12,星期五,12:00:00,10128,40.78086,-73.94893,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4382401,19826230,11544630,2021,1,8,12,星期五,12:05:00,10018,40.75454,-73.993164,0,0,0,Station Wagon/Sport Utility Vehicle,2019,Licensed,NY,Occupant,Driver,26,M,Not Ejected,Lap Belt & Harness
4382401,19826229,11544631,2021,1,8,12,星期五,12:05:00,10018,40.75454,-73.993164,0,0,0,Station Wagon/Sport Utility Vehicle,2018,Licensed,NY,Occupant,Passenger,23,M,Not Ejected,Lap Belt & Harness
4382401,19826229,11544628,2021,1,8,12,星期五,12:05:00,10018,40.75454,-73.993164,0,0,0,Station Wagon/Sport Utility Vehicle,2018,Licensed,NY,Occupant,Driver,30,M,Not Ejected,Lap Belt & Harness
4382624,19826655,11545355,2021,1,8,13,星期五,13:16:00,10022,40.758698,-73.96179,0,0,0,Station Wagon/Sport Utility Vehicle,2006,Licensed,NY,Occupant,Driver,67,M,Not Ejected,NA
4382624,19826656,11545357,2021,1,8,13,星期五,13:16:00,10022,40.758698,-73.96179,0,0,0,Box Truck,2008,Licensed,NJ,Occupant,Driver,48,M,Not Ejected,Lap Belt & Harness
4383057,19827848,11547496,2021,1,8,13,星期五,13:00:00,10035,40.79957,-73.93017,0,0,0,Sedan,2006,Licensed,NY,Occupant,Driver,NA,M,Not Ejected,None
4382853,19827123,11546201,2021,1,8,15,星期五,15:35:00,10034,40.870922,-73.91792,0,0,0,Sedan,2013,Licensed,NY,Occupant,Driver,70,F,Not Ejected,None
4384677,NA,NA,2021,1,8,15,星期五,15:00:00,10031,40.82265,-73.95131,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4382518,19826259,11544680,2021,1,8,15,星期五,15:00:00,10019,NA,NA,1,0,1,Station Wagon/Sport Utility Vehicle,2016,Licensed,NY,Occupant,Passenger,5,F,Not Ejected,Child Restraint Only
4382518,19826259,11544681,2021,1,8,15,星期五,15:00:00,10019,NA,NA,1,0,1,Station Wagon/Sport Utility Vehicle,2016,Licensed,NY,Occupant,Passenger,NA,M,Not Ejected,Child Restraint Only
4382518,19826258,11544679,2021,1,8,15,星期五,15:00:00,10019,NA,NA,1,0,1,Station Wagon/Sport Utility Vehicle,2012,Licensed,NY,Occupant,Driver,45,M,Not Ejected,Lap Belt & Harness
4382518,19826259,11544683,2021,1,8,15,星期五,15:00:00,10019,NA,NA,1,0,1,Station Wagon/Sport Utility Vehicle,2016,Licensed,NY,Occupant,Driver,27,F,Not Ejected,Lap Belt & Harness
4382497,19826226,11544625,2021,1,8,18,星期五,18:56:00,10002,40.71461,-73.99257,0,0,0,Station Wagon/Sport Utility Vehicle,2015,Licensed,NY,Occupant,Driver,33,F,Not Ejected,NA
4382852,19827097,11546161,2021,1,8,19,星期五,19:10:00,10034,40.868248,-73.916145,0,0,0,Sedan,2020,Licensed,NY,Occupant,Driver,21,M,Not Ejected,Air Bag Deployed/Lap Belt/Harness
4382852,19827097,11546158,2021,1,8,19,星期五,19:10:00,10034,40.868248,-73.916145,0,0,0,Sedan,2020,Licensed,NY,Occupant,Passenger,22,M,Not Ejected,None
4382852,19827096,11546157,2021,1,8,19,星期五,19:10:00,10034,40.868248,-73.916145,0,0,0,Sedan,2019,Licensed,NY,Occupant,Driver,19,M,Not Ejected,Lap Belt & Harness
4382852,19827097,11546159,2021,1,8,19,星期五,19:10:00,10034,40.868248,-73.916145,0,0,0,Sedan,2020,Licensed,NY,Occupant,Passenger,21,M,Not Ejected,Air Bag Deployed/Lap Belt/Harness
4384066,19830039,11551308,2021,1,8,20,星期五,20:51:00,10029,40.79289,-73.94078,0,0,0,Sedan,2013,Licensed,NY,Occupant,Passenger,31,M,Not Ejected,Lap Belt & Harness
4384066,19830040,11551307,2021,1,8,20,星期五,20:51:00,10029,40.79289,-73.94078,0,0,0,Sedan,2017,Licensed,NY,Occupant,Driver,63,M,Not Ejected,Lap Belt & Harness
4384066,19830039,11551304,2021,1,8,20,星期五,20:51:00,10029,40.79289,-73.94078,0,0,0,Sedan,2013,Licensed,NY,Occupant,Driver,21,F,Not Ejected,Lap Belt & Harness
4383355,19828351,11548362,2021,1,8,21,星期五,21:51:00,10035,40.80023,-73.93091,0,0,0,Sedan,2013,Licensed,NY,Occupant,Passenger,44,M,Not Ejected,Lap Belt & Harness
4383355,19828351,11548360,2021,1,8,21,星期五,21:51:00,10035,40.80023,-73.93091,0,0,0,Sedan,2013,Licensed,NY,Occupant,Driver,30,M,Not Ejected,Lap Belt & Harness
4383243,19827774,11547358,2021,1,9,0,星期六,00:00:00,10002,40.717922,-73.9931,1,0,1,Van,2003,Licensed,NY,Occupant,Driver,34,M,Not Ejected,None
4383243,19827773,11547354,2021,1,9,0,星期六,00:00:00,10002,40.717922,-73.9931,1,0,1,Refrigerated Van,2005,Licensed,NY,Occupant,Driver,52,M,Not Ejected,Lap Belt & Harness
4385052,19832250,11555027,2021,1,9,1,星期六,01:28:00,10018,40.75591,-73.99448,0,0,0,Sedan,2017,Licensed,NY,Occupant,Driver,21,M,Not Ejected,NA
4385052,19832251,11555029,2021,1,9,1,星期六,01:28:00,10018,40.75591,-73.99448,0,0,0,Sedan,2017,Licensed,NY,Occupant,Passenger,56,M,Not Ejected,NA
4385052,19832251,11555030,2021,1,9,1,星期六,01:28:00,10018,40.75591,-73.99448,0,0,0,Sedan,2017,Licensed,NY,Occupant,Driver,36,M,Not Ejected,NA
4383061,NA,NA,2021,1,9,6,星期六,06:06:00,10035,40.79746,-73.9329,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4382536,19834405,11558758,2021,1,9,7,星期六,07:30:00,10013,40.72446,-74.00658,0,0,0,Garbage or Refuse,2014,Licensed,NY,Occupant,Driver,35,M,Not Ejected,NA
4382536,19834404,11558760,2021,1,9,7,星期六,07:30:00,10013,40.72446,-74.00658,0,0,0,Sedan,2015,Licensed,NJ,Occupant,Driver,25,M,Not Ejected,None
4382764,19827060,11546102,2021,1,9,8,星期六,08:30:00,10003,40.736546,-73.98905,2,0,2,Station Wagon/Sport Utility Vehicle,2003,Licensed,NJ,Occupant,Driver,46,M,Not Ejected,Lap Belt & Harness
4382764,19827061,11546104,2021,1,9,8,星期六,08:30:00,10003,40.736546,-73.98905,2,0,2,Station Wagon/Sport Utility Vehicle,2015,Licensed,NY,Occupant,Driver,80,M,Not Ejected,Lap Belt & Harness
4382764,19827060,11546105,2021,1,9,8,星期六,08:30:00,10003,40.736546,-73.98905,2,0,2,Station Wagon/Sport Utility Vehicle,2003,Licensed,NJ,Occupant,Passenger,36,M,Not Ejected,Lap Belt & Harness
4383393,NA,NA,2021,1,9,9,星期六,09:07:00,10001,40.750828,-74.00189,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4382754,19854442,11591994,2021,1,9,11,星期六,11:00:00,10025,40.796276,-73.96505,0,0,0,Sedan,2016,Licensed,NY,Occupant,Driver,28,M,Not Ejected,Lap Belt & Harness
4382754,19854442,11591996,2021,1,9,11,星期六,11:00:00,10025,40.796276,-73.96505,0,0,0,Sedan,2016,Licensed,NY,Occupant,Passenger,25,M,Not Ejected,Lap Belt & Harness
4385015,19832266,11555062,2021,1,9,12,星期六,12:30:00,10018,40.753338,-73.99028,0,0,0,Van,2007,Licensed,NY,Occupant,Driver,47,M,Not Ejected,NA
4385015,19832267,11555063,2021,1,9,12,星期六,12:30:00,10018,40.753338,-73.99028,0,0,0,Sedan,2013,NA,NA,Occupant,Passenger,8,M,Not Ejected,NA
4385015,19832267,11555064,2021,1,9,12,星期六,12:30:00,10018,40.753338,-73.99028,0,0,0,Sedan,2013,NA,NA,Occupant,Passenger,46,F,Not Ejected,NA
4383250,20016818,11870983,2021,1,9,13,星期六,13:05:00,10013,40.717068,-74.00179,0,0,0,Sedan,2020,Licensed,NY,Occupant,Passenger,32,F,Not Ejected,Lap Belt
4383250,20016818,11870981,2021,1,9,13,星期六,13:05:00,10013,40.717068,-74.00179,0,0,0,Sedan,2020,Licensed,NY,Occupant,Driver,33,F,Not Ejected,Lap Belt
4386017,19834407,11558763,2021,1,9,15,星期六,15:20:00,10016,40.747543,-73.97079,1,0,1,Taxi,2019,Licensed,NY,Occupant,Driver,38,M,Not Ejected,NA
4386017,19834406,11558761,2021,1,9,15,星期六,15:20:00,10016,40.747543,-73.97079,1,0,1,Bike,NA,Licensed,NY,Bicyclist,Driver,40,M,Not Ejected,NA
4383030,19827041,11546065,2021,1,9,16,星期六,16:52:00,10012,40.724236,-73.997795,0,0,0,AMBULANCE,2019,Licensed,NY,Occupant,Driver,22,M,Not Ejected,Lap Belt
